Source,Caption
./dataset/ff39e39b-89a8-4440-9acb-2cb1fafc1068.pdf,A sparse set of attention heads have causal effects on the output when patched (total effect visualized).
./dataset/67ec8825-7098-4719-9ca2-a7a0ece9e46d.pdf,An example of Imposing Memory Test.
./dataset/b6c66b2f-719c-4b38-82d0-f8a0751d6c50.png,Flow chart of our two-phase study investigating perceptions and writing of constructive comments.
./dataset/e616162d-7b27-4770-920b-3ebd04c1fe50.png,Observed differences in AUROC for pointwise scoring and ranking+scoring on benchmark datasets. Bootstr
./dataset/b7a90869-d91b-452b-80f0-d6fecac9682a.png,H-H
./dataset/c3b64b07-2e3d-4580-bb18-97570726a6ea.png,Comparison of (a) bitpacking-based and (b) bitplane-based representations of quantized weights.
./dataset/a95813b6-95a6-47f0-b5e4-36375ffbce11.png,An ICL prompt template for all tasks.
./dataset/16a1a1bb-258f-4642-a9fe-d1689baac4ac.png,Interaction with multiple counselors.
./dataset/f4a5b954-2691-48a5-a570-bfe2d4ef9e45.pdf,An example showing the input and output of the output generation module.
./dataset/dc36ebd9-7963-4078-9e01-0a4ffee3d676.pdf,DateUnd
./dataset/57e53c29-b2d7-4b34-88c7-8d8203af41ec.pdf,SPROUT o3-mini
./dataset/5be29c5e-67fd-4990-b8f3-dbab76bd66f5.pdf,"A Case Study on Personalized Movie Review Generation. This figure illustrates how different personalization techniques for LLMs enhance personalized movie review generation by leveraging user profiles, retrieval modules, and fine-tuning methods to align outputs with individual preferences and writing styles."
./dataset/895644cc-49a0-43ef-b77c-cf7140ea3813.pdf,"Overall study procedure for Study 2. In the pre-task survey, participants answered questions regarding their prior experience with conversational AI and their prior attitude and familiarity with a randomly assigned topic. Then, participants performed an information-seeking task to gather information on the topic with a randomly assigned information search system with a randomly assigned search system bias. After the search session, participants wrote an essay about the assigned topic. In the post-task survey, the participants again rated their attitude and familiarity with the topic, indicated their perception of two new articles on the topic (one consonant and one dissonant), and answered a demographic survey."
./dataset/ee638479-91a1-4233-9f00-e72a1d132cf2.pdf,Changes in news authenticity lead to LLMs' misjudgment (Taking GPT-3.5-turbo as an example).
./dataset/2f3725df-71c8-4c21-96da-ef3f65bc115c.pdf,End-to-end throughput of Llama-2-7B.
./dataset/11250409-d835-4c3e-9f18-0faab49545e7.pdf,"A case study visualizing the question-and-answer outcomes of a specific example in the DCE using three methods: LoRA, RAG, and Sequential Fusion."
./dataset/ab30d07b-2ff7-4b8f-a9ad-5a21b871b805.pdf,Demographic
./dataset/64d79934-f3a0-43a3-ba93-16c5d22afdda.pdf,Proportion of different error types in generated Chisel code.
./dataset/164c8f74-aab4-4852-8d60-0f94782559b7.pdf,The comparison of attack effectiveness between one-turn HEA and two-turn HEA.
./dataset/133da400-138f-4c4d-b25d-10772a96a6bf.pdf,PCA visualizations for LLaMA-2-70B representations of our true/false datasets.
./dataset/7d6b0930-cde7-4f57-8124-a0809550fe6e.pdf,Accuracy over rounds for different models and ablations on the flight recommendation task. We show accuracy based on direct predictions and accuracy based on predictions derived from their beliefs about users' preferences. The gray dashed line indicates random performance.
./dataset/46a4906a-419c-4513-9963-76a5bbd421a4.pdf,"We present path patching results for top attention heads. In the top row, we view one $a,b$ head (L14H13) and one mixed head (L18H10) as senders. We plot the total effect of each downstream component when only the path between the sender head and that component is patched into the model. We find that both $a,b$ and mixed heads write primarily to MLPs. Similarly, when viewing an $a+b$ head (L24H10) and mixed head (L18H10) as receivers, we see that that the $a+b$ head is primarily dependent on the output from preceding MLPs. While that is true for the mixed head as well, we see that the mixed head also takes input from other $a,b$ heads, implying that it could have some role in creating the $a+b$ helix."
./dataset/93cb4fc2-906f-4905-b17a-c7ebc371dbb5.png,An overview of TOPLA-Framework.
./dataset/65743329-299b-462c-a1a8-e69e0f1797b8.png,"Baseline, gender, and style perturbations"
./dataset/e619b21b-b688-41f0-89ab-12480cf7e64d.png,A general view of of different malware-code aspects that we investigate in our research
./dataset/a126569e-99f9-4dcb-b69e-ae3e239557e9.png,"The rule BABA IS MELT is broken, this means baba will not melt when touching the lava, and the path toward the flag object is cleared"
./dataset/8144366b-b502-45fb-9fee-7c9befed4b29.png,"Results for all participants regarding learning dynamics of layers 29, 30, 31 of OLMo-0724 when using Japanese annotation and MMLU."
./dataset/2a568767-82e5-435f-8a63-126f45d57d62.png,3 Agents -- QMIX
./dataset/eedd9196-deec-4dc9-9e83-91b1aefdb5d2.pdf,"Comparison with traditional AI, single LLM, and multi-LLM system. Traditional AI models require targeted training based on the particularity of scenarios and lack generalization. Due to the limitations of training techniques and data, a single LLM often generates biased and illusory results. Multi-LLM can overcome the above problems through the collaboration of multiple LLMs."
./dataset/944c0c7f-3804-4916-b9af-fc2f8ea948fc.pdf,The example of plan discussion. The final output should be a plan of analysis invovlving questions and their or result types.
./dataset/ed2a7d3d-0583-4957-a0eb-793a8c381839.pdf,Post attention layernorm.
./dataset/969e13a0-735d-4d0d-827e-c1f833d18561.pdf,"Distribution of Pass@1 accuracy of Qwen2.5-72B-Instruct on MATH-500, divided into five bins."
./dataset/2366d3c6-3600-457f-bae7-dea13d2ef2eb.pdf,Response offset for different prompted VA values across models.
./dataset/ef032ac8-64cd-4d6a-b6b4-00141db867fe.pdf,MMMU
./dataset/119c7d53-9fbb-45d4-b98e-62cb372fffbb.pdf,Prompt of Reasoning Stage Analysis.
./dataset/64766084-51a7-4b5d-9dd6-0eac0315e4e2.pdf,Correct steps per model across the 14 Baba is You levels with the action-extended prompt. The finetuned models have more correct steps across the levels but  still not enough to fully solve the levels.
./dataset/0e9ca254-5356-4192-ac77-55db6d95995f.pdf,The PDR distribution across 8 perturbation types. The bars below the line indicate an increase in performance for the corresponding perturbation compared to the performance on GSM8K.
./dataset/4b863f16-48e1-49de-9cb9-f52ff0feac75.pdf,Seed Creation Prompt
./dataset/1a18c8c2-71fc-4541-9d7a-cdac5ef2f45d.pdf,Step
./dataset/017dd7c3-275c-4e28-bf81-5ed461256597.pdf,"Accuracies of LR, MM, and CCS probes for varying model scales and training data, averaged over all test sets."
./dataset/026be953-ed8a-4b6e-80d5-4ac887de5cf6.pdf,Visualizations of evaluation results
./dataset/cc7259e4-6402-44b4-8f9e-63429402064f.pdf,Zero-shot prompt for Crypto-Math and Crypto-MMBP
./dataset/27761587-0cd5-44ff-b86e-4633c5386c22.pdf,"The model's success rate to generate legitimate reasoning topology. It is calculated by the percentage of LLMs successfully generating the reasoning path from the nodeRaw to nodeResult following the few-shot prompt. It can be witnessed that, generally the GeoQA is a harder one to generate due to the conditional question types, which are rarely seen in the LLM training tasks."
./dataset/563697ce-6253-4b4e-b564-0df2f8d604f9.pdf,100:MM
./dataset/a93d88d1-764d-4b16-9ef3-3e4df177d8ad.png,Instruction for Metric Engagement
./dataset/5cff22a0-e498-43c1-b681-85e33ceabe7d.png,HH-RLHF
./dataset/38e0777a-10e4-4518-b062-083daad74f1b.png,DFS prompt to select next step. The answer can be either new step or None.
./dataset/1bdc69b0-8c10-4369-b046-4ef569371586.png,LLM-based Human Simulation Applications
./dataset/01a882f1-8a14-4421-8094-6f363a195971.png,"For all neurons with top $a+b$ fit component with $T = [2,5,10,100]$, we plot the distribution of the top Fourier period in their LogitLens taken over the tokens $[0,198]$. We see that a neuron with top fitted period of $T_i$ often has a LogitLens with top Fourier period $T_i$. Surprisingly, $200$ is a common Fourier period, possibly used to differentiate numbers in $[0,99]$ from $[100,198]$."
./dataset/4ed46afe-4453-411a-8b64-472be67b91d4.png,"The overall framework of the mutual enhancement between LLMs and Graphs. (a)-(c): three pathways for LLMs to enhance graph learning. (d)-(e): techniques for graph structures enhancing LLM reasoning. Brackets after technique names indicate graph types. D, U, M and E represent directed, undirected, homogeneous and heterogeneous graphs, respectively."
./dataset/bd1983ee-6f3d-47d8-b628-2ade6b54f1fd.png,"The figure demonstrates a comparison between mainstream methods and GDL4LLM for node-classification task. Figure (a) utilizes LLMs to embed node attributes and leverages GNN to aggregate the embeddings. Figure (b) presents the descriptions of graph structure centered around target nodes. Figure (c) illustrates how LLMs are pre-trained to capture graph structures through graph language learning, and how textual attributes are further integrated to enhance LLMs fine-tuning."
./dataset/d1378579-2e72-41e3-b04d-37d14861a001.png,Case-3
./dataset/9c05b8d2-ade8-4d92-b823-15cb1ba8a927.pdf,A general overview of pre-processing and reverse engineering for disseminating data on PE files
./dataset/5d0c4887-1239-421f-9901-4cb2d10b9cfa.png,The Overview of the LLM-Slice System
./dataset/0b0510b2-5912-485b-a93c-df4d729150a9.png,"Results from a single participant (DM06) for learning dynamics of layer 25 of OLMo-2 and LLM-jp, layer 30 of OLMo-0724 exhibiting three phase transitions when using other tasks."
./dataset/f768bb5a-7b7a-4327-990e-5484b11bc148.png,An example of the Financial Logical Judgment Instruction.
./dataset/153d9df7-d20a-4ead-89ae-702208bd9289.png,10:ML
./dataset/9d5aced4-6a10-4edc-9e15-1c2c77e68bcc.png,%An overview of our proposed solution to use LLMs-as-the-judge to evaluate other LLM-generated responses for relation extraction.
./dataset/c47a06e1-1d36-40b2-939b-ab8725df1b53.pdf,"Application scenarios of multi-LLM. It includes typical edge scenarios such as elderly care, smart grid inspection, intelligent transportation, and LAENets."
./dataset/e092d011-102c-4a0a-a6f8-9d2ed5f15a3e.pdf,Mining
./dataset/c090cdae-2f4b-46ee-bf69-fec8d3b3d9a6.pdf,An overview of various malware code aspects explored in this research
./dataset/84acb233-0ad7-4e7d-b2ba-eac71320a1c9.pdf,Accuracy on negative cases
./dataset/7397200e-cc8c-4c5c-aab2-f58547400e93.pdf,An overview of calling LLMs hosted on user devices.
./dataset/6fddb682-c9a3-4946-9d91-bcd70b0be843.pdf,The sum rate performance of proposed method and other baselines versus different user numbers.
./dataset/2d6a0f09-6d9f-4999-817a-02380f640ad6.pdf,MMLU-Question 1
./dataset/0db011f8-2add-4a33-a2c9-d45edbf502a4.pdf,"An example of an LLM Translator failing in a diversified context. The example illustrates that when an LLM Translator translates differently expressed concepts into distinct logical symbols, it leads to failure in solving the problem. ""Difficult!"" indicates that solving complex logical problems in natural language is challenging. This simple example is provided to aid reader understanding."
./dataset/bcebae4d-2423-41f8-9c7b-e14e554f7fe6.pdf,Entropy Ratio vs Temp
./dataset/87dbc773-d717-456b-9b56-7c3eb3f1987a.pdf,Belief tree example.
./dataset/ca1fce6c-71e7-4ba8-be7f-ef876a58982f.pdf,Observed differences in NDCG@10 for ranking+scoring vs. pure
./dataset/e932154a-0423-4ed7-849d-bd0d15ec9f5e.png,500:H
./dataset/cfc64e26-60ef-41cd-91cd-0ed8dca690f0.png,Example prompting techniques that ask the LLM for its opinion or preference -- either forced selecting an option or stance or unconstrained.
./dataset/076cc9e4-4de0-4b80-92de-495efe46145b.png,Accuracy comparison of different GDL4LLM variants on the test set across three datasets.
./dataset/1d546d21-8a81-4d74-90d3-89ee99f013a1.png,"Similarity of Attributes in Lexical and Semantic Perspectives: The bars represent the measurement of text similarity. The similarity of SL-TA (Avg) and SH-TA (Avg) represents the average values across the four different checklists created by each LLM and each human expert, respectively. The lower the similarity, the more diverse the attributes are within a dimension."
./dataset/4d94c5a2-f149-4586-b7db-56c335fb6d1c.png,Belief tree example.
./dataset/b16b0840-efde-409f-8269-ffefce502ace.png,The prompt of Conversion from prototype code towards the code with private libraries.
./dataset/854469bc-6b8d-492f-911e-20482f06d1da.pdf,The experimental results of the Statistical Imperceptibility and the Human Evaluation.
./dataset/555bea5c-e79b-4b25-87e5-a1f247742258.png,Evolution of differences in the position and distance metric.
./dataset/87b62a0b-dfb9-48fd-b5a2-c156ed40c1d1.png,-SNE visualization of hidden states of LLaMA-7B corresponding to different emotion categories.
./dataset/6dec9544-e4b9-4ab5-aaac-e0ccad0b9ff1.jpg,Value Anchor
./dataset/9f103f11-213f-4ae6-9245-d3722198a231.pdf,Distribution of toxicity bias and sentiment bias for various targets among dimensions.
./dataset/07f18f4a-7186-46ce-9406-bf111d6e6306.pdf,Types of PE files/formats.
./dataset/ba91c195-8630-49a5-876a-08536f54bf4b.pdf,Temporal grounding.
./dataset/51de77f5-5cf3-40b4-9926-be531c0c9100.png,"GPT4o-mini Model's Heatmaps of (A) Task1, (B) Task2, and (C) Value-Action distance across 11 social topics."
./dataset/9f1c80dc-07b9-48a1-84c8-b2723d00cd6f.png,An example of the multi-agent debate process during meta-evaluation.
./dataset/5ebeb9f0-0d1c-413d-8ab3-73dd32e66bf9.png,Left: Example of a symbolic reasoning graph with non-randomized node names.
./dataset/626a4a4b-7617-4f42-a76f-8b3367b0bd4c.png,"A complete lossy compression process involves two steps: quantization and entropy coding. The latter has long been overlooked in current model compression research. For OPTs, INT8 quantization achieves 4x compression ratio, while entropy coding achieves 2x for weights and 4x for activations."
./dataset/ac4b61e1-70ea-450a-ab27-4b0a399aa1c5.png,"By leveraging synthesized data from diverse decision-making games (such as Doudizhu and Go), current LLMs can be meticulously refined and enhanced, paving the way for their evolution into highly capable and intelligent agents in the future."
./dataset/9c653812-6667-4423-bbb3-eea927164838.png,An illustration of my proposed pipeline leveraging a natural language representation of entities. The LLM is fine-tuned with data of that representation.
./dataset/af24b1b7-9bd7-4c3a-a2d4-48051f7eb525.png,"Overview of our iterative ASJ framework, JRE-L."
./dataset/1bdb6863-ea3b-4722-ab1a-3c33bb446b38.png,Comparison of Bullet charts. Only GPT-4o (top left) was able to produce the correct chart. GPT 3.5 produced a pyramid chart instead (top right). Gemini's and Claude's outputs were erroneous (bottom).
./dataset/dd6df278-a448-49bd-936b-6505f1189366.png,Negative Sampling Ratio vs CTR AUC
./dataset/e096b5f4-5078-493d-a70a-a3486023d3d2.png,Ablation study of bi-level optimization framework with separate training. The results are averaged over three datasets.
